"loudness","tempo","energy","duration_ms","track_popularity","norm.loudness","norm.tempo","intensity","minutes","popularity"
-7.924,170.038,0.706,257987,0,0.807241791169876,0.710148680253926,0.53630229636135,4.29978333333333,1
-7.364,100.804,0.852,257667,30,0.818976175009953,0.42099899766121,0.484674274217085,4.29445,1
-7.345,171.798,0.505,279507,71,0.819374305890242,0.717499164717675,0.467708286275811,4.65845,3
-6.828,116.469,0.764,249600,0,0.830207656685456,0.4864224858002,0.473404943038248,4.16,1
-9.624,103.17,0.947,349693,38,0.771619554512499,0.430880387570999,0.535420277686167,5.82821666666667,2
-7.914,119.96,0.897,257093,1,0.807451333738449,0.501002338790511,0.530183668350687,4.28488333333333,1
-8.297,119.969,0.852,322667,36,0.79942585336211,0.501039926495155,0.517871357711015,5.37778333333333,2
-13.001,111.695,0.689,337400,20,0.700857029105463,0.466484296692282,0.484875755862273,5.62333333333333,1
-4.613,116.273,0.96,338173,0,0.876621335624332,0.485603909121283,0.52299419116565,5.63621666666667,1
-5.561,104.592,0.926,211560,0,0.85675670012363,0.436819244904778,0.502020848260383,3.526,1
-5.519,98.055,0.839,281613,56,0.857636778911636,0.409518042098229,0.463627087728864,4.69355,2
-6.478,120.467,0.507,282893,1,0.837541646585504,0.503119779485466,0.390859377633321,4.71488333333333,1
-8.59,122.38,0.679,231400,53,0.793286256102927,0.511109254928166,0.465607666275079,3.85666666666667,2
-8.964,128.228,0.495,281067,68,0.785449364038304,0.535532910123622,0.415027848695106,4.68445,3
-7.42,141.691,0.737,272933,45,0.817802736625946,0.591759939859673,0.503652401077909,4.54888333333333,2
-6.163,107.808,0.791,272533,0,0.844142237495547,0.450250584697628,0.465702782400694,4.54221666666667,1
-16.415,126.091,0.338,254960,0,0.629319196194707,0.526607918476445,0.411762907427246,4.24933333333333,1
-13.237,77.837,0.544,286027,40,0.695911824487145,0.325079351820915,0.39105584244459,4.76711666666667,2
-7.775,107.709,0.81,257400,0,0.810363975441611,0.449837119946542,0.483157714834977,4.29,1
-13.083,77.906,0.396,332840,38,0.699138780043166,0.325367524223187,0.340742914726674,5.54733333333333,2
-11.234,150.269,0.57,331573,23,0.737883200972278,0.627585198797193,0.486567332608305,5.52621666666667,1
-7.509,110.264,0.941,247160,35,0.815937807765648,0.460507851653859,0.528523347962737,4.11933333333333,2
-6.68,199.979,0.807,275160,31,0.833308886700333,0.835194620781824,0.602961911360497,4.586,1
-7.092,102.396,0.807,292973,1,0.824675732875134,0.4276478449716,0.469990704032156,4.88288333333333,1
-2.383,108.002,0.921,239227,0,0.923349328416068,0.451060808553291,0.482903826712408,3.98711666666667,1
-8.29,106.389,0.75,211493,51,0.799572533160112,0.44432425659873,0.464917241146206,3.52488333333333,2
-7.523,105.072,0.785,294720,43,0.815644448169646,0.4388239224858,0.469393158105385,4.912,2
-8.045,80.923,0.485,384307,0,0.804706326090145,0.337967758102239,0.339420477337364,6.40511666666667,1
-8.99,130.113,0.456,255027,0,0.784904553360015,0.543405446040762,0.404833630893582,4.25045,1
-7.524,187.974,0.824,265267,0,0.815623493912788,0.785056799198129,0.59781110176178,4.42111666666667,1
-10.108,105.882,0.851,293600,58,0.761477694193575,0.442206815903775,0.5105763739034,4.89333333333333,2
-9.464,106.641,0.891,262333,38,0.774972235609664,0.445376712328767,0.520468158906368,4.37221666666667,2
-14.82,172.055,0.571,276653,21,0.66274123588207,0.718572502505847,0.542277088874592,4.61088333333333,1
-8.06,92.938,0.727,231093,57,0.804392012237286,0.388147343802205,0.436918443854973,3.85155,2
-8.076,188.265,0.676,271093,38,0.80405674412757,0.786272134981624,0.552738463618018,4.51821666666667,2
-8.29,106.389,0.75,211493,32,0.799572533160112,0.44432425659873,0.464917241146206,3.52488333333333,1
-10.652,128.122,0.583,327693,1,0.750078578463215,0.535090210491146,0.456003877342644,5.46155,1
-6.365,111.857,0.701,262027,48,0.839909477610376,0.467160875375877,0.442750465921833,4.36711666666667,2
-7.208,102.046,0.49,235000,31,0.822245039079689,0.426186100902105,0.364647020607472,3.91666666666667,1
-12.305,115.778,0.495,301600,0,0.71544119187813,0.483536585365854,0.421031797829241,5.02666666666667,1
-12.872,80.902,0.353,204057,51,0.703560128240052,0.337880053458069,0.329106641739339,3.40095,2
-4.829,201.868,0.702,240200,51,0.87209521614316,0.843083862345473,0.557662882067438,4.00333333333333,2
-10.849,93.059,0.361,236067,63,0.745950589862331,0.388652689609088,0.334567366582252,3.93445,2
-5.12,121.928,0.509,270280,0,0.865997527397691,0.509221516872703,0.384074663158337,4.50466666666667,1
-5.528,95.056,0.793,269973,2,0.85744819059992,0.396992983628466,0.444181597676182,4.49955,1
-10.663,99.01,0.513,278333,62,0.749848081637785,0.413506515202138,0.392219477854785,4.63888333333333,2
-5.32,114.169,0.943,235413,40,0.861806676026235,0.476816739057802,0.519336687677189,3.92355,2
-10.26,99.879,0.653,272707,0,0.758292647151269,0.417135816906114,0.437281056584948,4.54511666666667,1
-12.242,128.064,0.299,289067,26,0.716761310060139,0.534847978616772,0.372362222852211,4.81778333333333,1
-8.018,101.293,0.557,252400,13,0.805272091025292,0.423041262946876,0.391589723973861,4.20666666666667,1
-12.066,107.848,0.467,360107,0,0.72044925926702,0.450417641162713,0.398989460631898,6.00178333333333,1
-3.438,131.396,0.731,216546,37,0.901242587431637,0.54876378215837,0.459507064908911,3.6091,2
-8.236,126.007,0.661,228763,0,0.800704063030405,0.526257099899766,0.46218434562312,3.81271666666667,1
-8.572,84.012,0.532,253960,51,0.793663432726359,0.350868693618443,0.363068420297362,4.23266666666667,2
-6.789,97.675,0.7,265107,65,0.83102487270289,0.40793100567992,0.42563537765901,4.41845,2
-4.92,109.536,0.666,223890,25,0.870188378769147,0.457467423989308,0.417759681740054,3.7315,1
-12.641,125.998,0.315,373627,42,0.708400561574084,0.526219512195122,0.377606316873679,6.22711666666667,2
-9.615,95.023,0.516,220960,28,0.771808142824215,0.396855162044771,0.380349006406852,3.68266666666667,1
-2.234,109.969,0.86,279800,0,0.926471512687802,0.459275810223856,0.464268099178684,4.66333333333333,1
-10.853,121.702,0.612,310707,0,0.745866772834901,0.508277647844972,0.45813695833669,5.17845,1
-5.589,110.374,0.804,295653,26,0.856169980931626,0.460967256932843,0.469599092000406,4.92755,1
-13.974,107.922,0.628,273760,39,0.680468537183329,0.450726695623121,0.466086052813264,4.56266666666667,2
-4.875,88.646,0.643,306440,27,0.871131320327725,0.370222185098563,0.380696954923613,5.10733333333333,1
-4.454,105.978,0.936,244560,27,0.87995306246464,0.44260775141998,0.499551562985113,4.076,1
-9.04,99.055,0.378,260067,52,0.783856840517151,0.413694453725359,0.335945871069403,4.33445,2
-3.298,107.815,0.868,273667,0,0.904176183391656,0.450279819579018,0.471367878729121,4.56111666666667,1
-6.515,86.038,0.469,291667,60,0.836766339081784,0.359330103575008,0.330521254831075,4.86111666666667,2
-8.121,97.053,0.797,295600,37,0.803113802568992,0.405333277647845,0.466406491692951,4.92666666666667,2
-9.834,175.227,0.7,228867,0,0.76721916057247,0.731820080187103,0.554866973204878,3.81445,1
-4.577,103.179,0.988,274893,0,0.877375688871194,0.430917975275643,0.513847428801483,4.58155,1
-10.347,202.198,0.665,242267,0,0.756469626804685,0.844462078182426,0.584330817125914,4.03778333333333,1
-13.927,107.184,0.581,293733,27,0.681453387255621,0.447644503842299,0.449063705528893,4.89555,1
-6.612,99.769,0.85,239000,0,0.834733776166628,0.41667641162713,0.477314211820167,3.98333333333333,1
-10.969,106.888,0.72,347947,31,0.743436079039457,0.446408286000668,0.47432406898707,5.79911666666667,1
-12.741,175.72,0.355,258467,55,0.706305135888356,0.733879051119278,0.460857971743641,4.30778333333333,2
-11.815,146.701,0.704,358333,53,0.725708777738198,0.612683762111594,0.530324994791132,5.97221666666667,2
-12.417,77.509,0.547,289533,52,0.713094315110115,0.323709488807217,0.385871724565701,4.82555,2
-7.228,101.823,0.897,294467,32,0.821825953942543,0.425254761109255,0.500142935722237,4.90778333333333,1
-9.207,180.323,0.744,302093,0,0.780357479621985,0.753103073838958,0.572248531405657,5.03488333333333,1
-8.014,98.196,0.639,285867,32,0.805355908052721,0.410106916137655,0.414583669361645,4.76445,1
-12.823,96.956,0.661,281333,54,0.704586886826059,0.404928165720013,0.453780426297985,4.68888333333333,2
-7.929,137.329,0.649,279227,0,0.80713701988559,0.573542432342132,0.471801804152181,4.65378333333333,1
-10.443,105.55,0.708,369429,31,0.754458018146386,0.440820247243568,0.464787409699061,6.15715,1
-13.99,95.557,0.535,249000,47,0.680133269073612,0.399085365853659,0.417984032260015,4.15,2
-13.889,103.775,0.5,245093,31,0.682249649016198,0.433407116605413,0.417052489196405,4.08488333333333,1
-7.292,74.581,0.616,322960,0,0.820484881503677,0.31148095556298,0.368998691353101,5.38266666666667,1
-8.305,150.332,0.566,317800,0,0.799258219307252,0.627848312729703,0.46486336447415,5.29666666666667,1
-6.084,103.581,0.971,289107,0,0.845797623787273,0.432596892749749,0.519266422987492,4.81845,1
-6.227,107.962,0.87,270533,0,0.842801165056681,0.450893752088206,0.492697529010508,4.50888333333333,1
-5.711,136.039,0.423,240133,34,0.853613561595038,0.568154861343134,0.379180433249365,4.00221666666667,2
-6.876,197.141,0.561,323867,30,0.829201852356306,0.823341964584029,0.518380037409241,5.39778333333333,1
-5.277,120.079,0.754,381733,46,0.862707709071098,0.50149933177414,0.464263874234347,6.36221666666667,2
-6.148,199.977,0.811,276573,55,0.844456551348406,0.83518626795857,0.600576572203388,4.60955,2
-6.998,155.907,0.674,283067,32,0.826645433019718,0.651131807550952,0.499495458177078,4.71778333333333,1
-4.395,147.847,0.843,302507,26,0.881189363619219,0.617469929836285,0.526426855405688,5.04178333333333,1
-9.008,143.274,0.561,286533,2,0.784527376736584,0.598371199465419,0.458281274242945,4.77555,1
-4.683,134.294,0.519,279667,52,0.875154537644322,0.560867023053792,0.401570828469823,4.66111666666667,2
-11.461,97.948,0.878,310293,44,0.733126584665675,0.409071166054126,0.517981527129484,5.17155,2
-8.758,168.245,0.614,297400,47,0.789765940950904,0.702660374206482,0.508964811085193,4.95666666666667,2
-7.142,111.995,0.681,308000,38,0.82362802003227,0.467737220180421,0.44170306671605,5.13333333333333,2
-12.64,121.9,0.384,250600,44,0.708421515830941,0.509104577347143,0.394894353838734,4.17666666666667,2
-9.351,143.813,0.602,296105,22,0.777340066634537,0.600622285332442,0.475094072899302,4.93508333333333,1
-8.965,183.539,0.32,279960,35,0.785428409781447,0.766534413631808,0.433702001283453,4.666,2
-4.571,88.987,0.719,261400,45,0.877501414412338,0.371646341463415,0.404381642350359,4.35666666666667,2
-5.188,117.178,0.961,299000,35,0.864572637931396,0.489383561643836,0.52860364123748,4.98333333333333,2
-9.675,89.004,0.505,271200,54,0.770550887412778,0.371717340461076,0.368722151016099,4.52,2
-8.481,79.871,0.507,296307,46,0.795570270100371,0.333574173070498,0.348334634323376,4.93845,2
-6.982,77.985,0.665,291200,46,0.826980701129434,0.325697460741731,0.387905586537432,4.85333333333333,2
-11.506,108.716,0.574,210600,35,0.732183643107097,0.454042766455062,0.431953041115988,3.51,2
-11.166,105.964,0.735,263267,0,0.739308090438572,0.4425492816572,0.479413730406209,4.38778333333333,1
-5.551,104.585,0.93,211560,0,0.856966242692203,0.436790010023388,0.503274589110395,3.526,1
-8.71,122.609,0.7,229053,55,0.790771745280054,0.512065653190778,0.473764635970242,3.81755,2
-10.714,97.07,0.844,308240,43,0.748779414538064,0.405404276645506,0.500208287369148,5.13733333333333,2
-8.997,120.686,0.569,282500,0,0.784757873562014,0.504034413631808,0.429425513356598,4.70833333333333,1
-10.853,154.004,0.655,320027,32,0.745866772834901,0.643184096224524,0.517439107796541,5.33378333333333,1
-9.018,189.645,0.833,343933,33,0.784317834168011,0.792035583027063,0.613572582953017,5.73221666666667,1
-13.782,185.834,0.422,325600,44,0.684491754499927,0.776119278316071,0.504542507938715,5.42666666666667,2
-9.609,104.975,0.728,412240,16,0.771933868365358,0.438418810557969,0.464828314064203,6.87066666666667,1
-9.667,104.38,0.651,243693,13,0.770718521467636,0.435933845639826,0.43873844139073,4.06155,1
-5.835,72.076,0.569,314538,53,0.851015233744735,0.30101904443702,0.339667936897428,5.2423,2
-9.365,134.173,0.52,379240,58,0.777046707038535,0.560361677246909,0.434438323402792,6.32066666666667,2
-15.198,117.997,0.5,320360,52,0.654820526790017,0.492804042766455,0.445994505325479,5.33933333333333,2
-14.773,172.095,0.57,276267,49,0.663726085954362,0.718739558970932,0.54167115767219,4.60445,2
-5.16,94.002,0.72,226947,59,0.8651593571234,0.392591045773471,0.415810562883357,3.78245,2
-7.151,94.166,0.608,282600,49,0.823439431720554,0.393275977280321,0.392612181853256,4.71,2
-8.457,73.968,0.479,289000,45,0.796073172264946,0.30892081523555,0.330615880990201,4.81666666666667,2
-11.156,96.944,0.464,304467,58,0.739517633007145,0.404878048780488,0.376453471924448,5.07445,2
-8.122,91.44,0.699,323133,46,0.803092848312135,0.381891079184764,0.42593274362421,5.38555,2
-5.472,95.02,0.781,269973,63,0.858621628983928,0.39684263280989,0.439740334608654,4.49955,2
-4.949,95.067,0.768,258093,47,0.869580705320286,0.397038924156365,0.431819406278693,4.30155,2
-7.86,79.305,0.651,225333,55,0.808582863608742,0.331210324089542,0.3912091534936,3.75555,2
-7.853,169.564,0.695,299627,47,0.808729543406743,0.708169061142666,0.531479839245308,4.99378333333333,2
-7.78,101.451,0.768,224840,15,0.810259204157325,0.423701135983963,0.460480643942213,3.74733333333333,1
-6.497,105.101,0.868,275600,25,0.837143515705216,0.438945038422987,0.489933840905924,4.59333333333333,1
-5.611,111.942,0.989,242427,0,0.855708987280766,0.467515870364183,0.533602294361139,4.04045,1
-7.35,201.152,0.608,249133,0,0.819269534605955,0.840093551620448,0.542941339004831,4.15221666666667,1
-9.488,107.811,0.515,265760,30,0.774469333445089,0.450263113932509,0.396931260162473,4.42933333333333,1
-10.415,165.44,0.54,280293,25,0.75504473733839,0.690945539592382,0.491966934084664,4.67155,1
-5.275,110.126,0.871,284507,0,0.862749617584812,0.459931506849315,0.489393963088168,4.74178333333333,1
-6.028,110.18,0.886,261293,0,0.84697106217128,0.46015703307718,0.499728656968633,4.35488333333333,1
-8.234,104.218,0.627,299027,0,0.800745971544119,0.435257266956231,0.420503765137371,4.98378333333333,1
-9.094,105.574,0.685,261800,0,0.782725310646858,0.440920481122619,0.44773172349192,4.36333333333333,1
-6.771,113.796,0.895,230192,22,0.831402049326321,0.475258937520882,0.512952296064854,3.83653333333333,1
-9.697,121.844,0.317,322200,53,0.770089893761918,0.508870698296024,0.351926934844702,5.37,2
-14.513,100.952,0.603,297053,32,0.669174192737255,0.421617106582025,0.451814304614923,4.95088333333333,1
-13.619,202.675,0.499,213733,42,0.687907298367663,0.846454226528567,0.552515642720301,3.56221666666667,2
-12.99,107.473,0.595,292227,46,0.701087525930893,0.448851486802539,0.447587986957215,4.87045,2
-12.762,114.12,0.621,232293,36,0.705865096494353,0.476612094888072,0.46391566613124,3.87155,2
-17.053,105.419,0.46,303400,39,0.615950380319762,0.440273137320414,0.428107585666884,5.05666666666667,2
-8.13,111.814,0.755,260400,0,0.802925214257276,0.46698128967591,0.473018691806211,4.34,1
-4.92,109.536,0.666,223890,36,0.870188378769147,0.457467423989308,0.417759681740054,3.7315,2
-6.243,126.047,0.989,278398,17,0.842465896946965,0.526424156364851,0.557652753139296,4.63996666666667,1
-7.084,101.477,0.899,246373,32,0.824843366929992,0.423809722686268,0.499322118585425,4.10621666666667,1
-10.215,132.782,0.524,327973,29,0.759235588709847,0.554552288673572,0.439772233321242,5.46621666666667,1
-12.243,133.821,0.448,238293,9,0.716740355803281,0.55889158035416,0.430050408183626,3.97155,1
-13.559,149.024,0.496,332400,11,0.6891645537791,0.622385566321417,0.476407004180772,5.54,1
-10.319,89.014,0.461,277840,9,0.757056345996689,0.371759104577347,0.358567586193553,4.63066666666667,1
-12.104,96.833,0.365,280040,7,0.719652997506444,0.404414467089876,0.349920489861144,4.66733333333333,1
-6.725,140.069,0.468,299800,57,0.832365945141756,0.584985800200468,0.406873285019571,4.99666666666667,2
-5.608,105.562,0.601,182040,30,0.855771850051338,0.440870364183094,0.395366171377252,3.034,1
-6.429,130.218,0.525,255093,3,0.83856840517151,0.54384396926161,0.4100918546967,4.25155,1
-6.705,168.289,0.55,277493,48,0.832785030278901,0.702844136318075,0.473353035346391,4.62488333333333,2
-8.031,107.963,0.496,221400,51,0.804999685686147,0.450897928499833,0.380632747604562,3.69,2
-6.344,107.955,0.859,274135,0,0.840349517004379,0.450864517206816,0.489838333400812,4.56891666666667,1
-5.273,110.142,0.879,284507,0,0.862791526098527,0.459998329435349,0.492068934445607,4.74178333333333,1
-7.098,110.867,0.652,263800,0,0.82455000733399,0.463026227865018,0.43015874017701,4.39666666666667,1
-5.608,105.562,0.601,182040,0,0.855771850051338,0.440870364183094,0.395366171377252,3.034,1
-3.195,101.011,0.819,229693,0,0.906334471847956,0.421863514868025,0.444843014340023,3.82821666666667,1
-2.969,95.272,0.827,284133,0,0.911070133897701,0.397895088539927,0.437941651547408,4.73555,1
-2.858,99.123,0.92,266493,0,0.91339605640886,0.413978449716004,0.473527464435715,4.44155,1
-8.579,105.124,0.809,276533,24,0.793516752928357,0.439041095890411,0.484841447654018,4.60888333333333,1
-7.312,111.871,0.669,262053,0,0.820065796366532,0.467219345138657,0.438717849590708,4.36755,1
-7.146,117.189,0.942,298493,0,0.82354420300484,0.489429502171734,0.535961766388965,4.97488333333333,1
-5.14,92.98,0.827,270947,8,0.865578442260545,0.388322753090545,0.449914770276666,4.51578333333333,1
-10.639,101.545,0.869,303048,4,0.750350983802359,0.424093718676913,0.514247578291518,5.0508,1
-7.769,97.534,0.702,243694,2,0.810489700982755,0.407342131640495,0.432950810219247,4.06156666666667,1
-8.917,108.168,0.684,395214,8,0.786434214110597,0.451754092883395,0.449773292924266,6.5869,1
-8.479,108.308,0.834,264147,4,0.795612178614086,0.452338790511193,0.496908870632369,4.40245,1
-5.132,202.091,0.672,216912,3,0.865746076315404,0.844015202138323,0.55008970860764,3.6152,1
-7.167,110.07,0.804,322000,29,0.823104163610837,0.459697627798196,0.480197821395786,5.36666666666667,1
-11.614,127.15,0.699,265400,0,0.729920583366511,0.531030738389576,0.500036718341022,4.42333333333333,1
-8.529,100.968,0.582,229160,21,0.794564465771221,0.421683929168059,0.403039821132279,3.81933333333333,1
-10.629,108.36,0.707,245293,11,0.750560526370932,0.452555963915804,0.46966514584829,4.08821666666667,1
-11.845,102.341,0.693,257830,0,0.725080150032479,0.427418142332108,0.465112664099876,4.29716666666667,1
-7.722,106.425,0.834,196880,21,0.811474551055047,0.444474607417307,0.48900001878742,3.28133333333333,1
-8.245,188.292,0.668,271280,49,0.800515474718689,0.786384898095556,0.551289807792289,4.52133333333333,2
-10.799,104.854,0.707,336560,47,0.746998302705195,0.437913464751086,0.465971720681964,5.60933333333333,2
-7.331,103.654,0.702,237547,7,0.819667665486243,0.43290177079853,0.438411368437429,3.95911666666667,1
-10.798,202.084,0.658,246533,2,0.747019256962052,0.843985967256933,0.584988903431627,4.10888333333333,1
-11.774,108.744,0.547,289440,1,0.726567902269346,0.454159705980621,0.424863934570425,4.824,1
-7.012,112.995,0.837,276507,3,0.826352073423716,0.471913631807551,0.494187186127945,4.60845,1
-7.81,98.929,0.524,303494,4,0.809630576451606,0.413168225860341,0.375845883136245,5.05823333333333,1
-9.819,94.785,0.621,240013,21,0.76753347442533,0.395861176077514,0.416442567217395,4.00021666666667,1
-5.847,102.687,0.883,225373,7,0.850763782662448,0.428863180755095,0.487033132697549,3.75621666666667,1
-11.069,104.268,0.734,225293,28,0.741340653353729,0.435466087537588,0.47604181139462,3.75488333333333,1
-7.974,99.882,0.816,228587,3,0.806194078327012,0.417148346140996,0.475651422604661,3.80978333333333,1
-6.399,97.522,0.808,280333,17,0.839197032877229,0.407292014700969,0.45869832727458,4.67221666666667,1
-9.939,106.278,0.785,260400,0,0.765018963602456,0.443860674908119,0.487947237101888,4.34,1
-8.861,102.393,0.828,408333,0,0.787607652494604,0.427635315736719,0.489342554414038,6.80555,1
-9.832,191.818,0.696,309773,2,0.767261069086185,0.801110925492817,0.57661661880221,5.16288333333333,1
-5.186,99.251,0.751,136829,0,0.86461454644511,0.414513030404277,0.433632827986389,2.28048333333333,1
-7.199,110.099,0.817,181081,0,0.822433627391405,0.459818743735383,0.484795038781326,3.01801666666667,1
-10.744,106.698,0.703,246560,20,0.748150786832345,0.445614767791513,0.466821326986389,4.10933333333333,1
-15.495,103.307,0.497,264893,32,0.648597112503405,0.431452555963916,0.426618481153504,4.41488333333333,1
-5.637,94.967,0.794,246320,37,0.855164176602477,0.396621282993652,0.445152368797058,4.10533333333333,2
-8.879,94.303,0.544,318933,34,0.787230475871173,0.393848145673238,0.383539223267355,5.31555,2
-6.542,111.747,0.765,310493,0,0.836200574146638,0.466701470096893,0.465166965316752,5.17488333333333,1
-8.503,99.347,0.599,254867,0,0.795109276449511,0.414913965920481,0.406268229823657,4.24778333333333,1
-11.308,95.005,0.452,222067,5,0.736332585964839,0.396779986635483,0.370815800223548,3.70111666666667,1
-12.643,108.554,0.697,256427,38,0.708358653060369,0.453366187771467,0.480669178237032,4.27378333333333,2
-6.038,97.75,0.719,287867,24,0.846761519602707,0.408244236551955,0.426827572316416,4.79778333333333,1
-5.585,110.955,0.8,121783,0,0.856253797959055,0.463393752088206,0.469046651376384,2.02971666666667,1
-13.904,104.506,0.527,210600,22,0.681935335163338,0.436460073504845,0.427174912780502,3.51,1
-9.22,101.745,0.659,306560,18,0.780085074282841,0.424929001002339,0.434614642239833,5.10933333333333,1
-6.54,103.846,0.839,240234,22,0.836242482660353,0.433703641830939,0.478820386390195,4.0039,1
-8.759,103.446,0.799,335320,25,0.789744986694047,0.432033077180087,0.480429363495347,5.58866666666667,1
-11.686,102.065,0.71,271600,24,0.728411876872787,0.42626545272302,0.469284525283411,4.52666666666667,1
-7.807,105.04,0.751,300440,0,0.809693439222178,0.438690277313732,0.459998946030518,5.00733333333333,1
-7.993,109.651,0.768,231573,13,0.805795947446724,0.457947711326428,0.473383921293235,3.85955,1
-7.736,178.064,0.634,273933,31,0.811181191459045,0.743668559973271,0.522162456171409,4.56555,1
-8.341,98.575,0.796,75440,7,0.79850386606039,0.411689776144337,0.469728636694649,1.25733333333333,1
-7.87,110.022,0.683,261227,4,0.808373321040169,0.459497160040094,0.444707946333308,4.35378333333333,1
-4.092,107.22,0.784,254973,23,0.887538503446975,0.447794854660875,0.448085450404633,4.24955,1
-10.179,95.028,0.672,235373,44,0.759989941956708,0.396876044102907,0.436295367382066,3.92288333333333,2
-5.474,96.536,0.784,239547,21,0.858579720470214,0.403174072836619,0.442864784122135,3.99245,1
-9.045,95.128,0.674,269307,23,0.783752069232865,0.39729368526562,0.429180538677585,4.48845,1
-8.446,89.134,0.557,307067,33,0.796303669090376,0.372260273972603,0.377652201627409,5.11778333333333,1
-9.832,96.017,0.664,225107,19,0.767261069086185,0.401006515202138,0.432581815371984,3.75178333333333,1
-8.936,181.031,0.578,258093,15,0.786036083230308,0.756059973270966,0.516007963346886,4.30155,1
-6.703,97.259,0.737,248827,26,0.832826938792616,0.406193618443034,0.436788893216806,4.14711666666667,1
-4.584,97.739,0.762,332427,17,0.877229009073193,0.408198296024056,0.430989762316954,5.54045,1
-7.009,114.851,0.752,248093,63,0.826414936194288,0.479665051787504,0.468416705197739,4.13488333333333,2
-8.537,107.853,0.53,307000,46,0.794396831716363,0.450438523220849,0.395347230501495,5.11666666666667,2
-6.18,100.669,0.705,232960,57,0.843786015128973,0.420435182091547,0.427216388987524,3.88266666666667,2
-8.588,94.52,0.667,200240,23,0.793328164616642,0.394754426996325,0.422808754126561,3.33733333333333,1
-8.045,92.928,0.724,229400,40,0.804706326090145,0.388105579685934,0.435799751198596,3.82333333333333,2
-8.745,93.954,0.842,257973,59,0.790038346290049,0.392390578015369,0.48145074390844,4.29955,2
-6.843,102.753,0.822,312360,53,0.829893342832597,0.429138823922486,0.47374849369663,5.206,2
-6.222,107.814,0.64,265760,0,0.842905936340968,0.450275643167391,0.415789902275474,4.42933333333333,1
-9.07,110.309,0.766,263000,0,0.783228212811433,0.46069579017708,0.481155859121882,4.38333333333333,1
-7.667,111.584,0.97,340027,12,0.812627035182197,0.466020715001671,0.541131226606491,5.66711666666667,1
-6.917,96.084,0.474,229520,0,0.828342727825158,0.401286334781156,0.348981202318666,3.82533333333333,1
-10.766,109.952,0.62,224200,35,0.747689793181485,0.459204811226194,0.443838339348237,3.73666666666667,2
-9.676,114.165,0.852,235320,54,0.77052993315592,0.476800033411293,0.519423366751791,3.922,2
-5.88,86.01,0.433,256667,9,0.850072292186158,0.359213164049449,0.314046957287764,4.27778333333333,1
-3.983,96.489,0.714,254227,29,0.889822517444419,0.402977781490144,0.409051754681908,4.23711666666667,1
-17.621,114.874,0.571,287973,30,0.604048362424827,0.479761109254928,0.4822375822767,4.79955,1
-11.232,143.994,0.205,189027,1,0.737925109485992,0.601378215836953,0.35615103545032,3.15045,1
-3.97,103.01,0.654,242427,0,0.890094922783564,0.430212161710658,0.398039079642365,4.04045,1
-4.313,102.823,0.783,204240,10,0.882907612681516,0.429431172736385,0.44317452001829,3.404,1
-6.027,102.788,0.859,204413,46,0.846992016428137,0.429284998329435,0.480430993967099,3.40688333333333,2
-13.32,103.753,0.749,232773,0,0.69417262116799,0.433315235549616,0.496047538127208,3.87955,1
-7.466,94.017,0.432,225319,10,0.816838840810511,0.392653691947878,0.335938283712456,3.75531666666667,1
-9.351,143.813,0.602,296105,7,0.777340066634537,0.600622285332442,0.475094072899302,4.93508333333333,1
-8.786,101.403,0.662,233027,1,0.7891792217589,0.42350066822586,0.43210714882232,3.88378333333333,1
-9.919,98.996,0.483,276267,6,0.765438048739601,0.413448045439358,0.377003332233252,4.60445,1
-7.128,111.737,0.89,386533,4,0.823921379628271,0.466659705980621,0.510912775450783,6.44221666666667,1
-8.693,99.581,0.652,243159,53,0.791127967646628,0.41589124624123,0.425587759531534,4.05265,2
-6.028,95.48,0.681,282533,65,0.84697106217128,0.39876378215837,0.410930906662363,4.70888333333333,2
-6.096,81.729,0.534,304360,38,0.845546172704985,0.341333945873705,0.34326259105624,5.07266666666667,2
-6.774,132.313,0.678,380360,38,0.831339186555749,0.552593551620448,0.466418121688233,6.33933333333333,2
-5.919,136.057,0.485,296800,58,0.849255076168724,0.568230036752422,0.401324986861233,4.94666666666667,2
-6.241,144.174,0.515,295440,29,0.842507805460679,0.602129969929836,0.424874054823052,4.924,1
-7.232,89.976,0.732,213133,41,0.821742136915114,0.375776812562646,0.428678225215844,3.55221666666667,2
-10.076,110.137,0.86,325435,17,0.762148230413008,0.459977447377214,0.519276405654735,5.42391666666667,1
-9.556,113.874,0.817,343040,18,0.773044443978794,0.475584697627798,0.506513417883001,5.71733333333333,1
-9.372,112.915,0.708,267547,16,0.776900027240534,0.471579518877381,0.467559830545616,4.45911666666667,1
-9.24,90.171,0.746,301707,0,0.779665989145695,0.376591212829937,0.44764174122808,5.02845,1
-4.901,110.24,0.89,263440,0,0.870586509649435,0.460407617774808,0.493273702708457,4.39066666666667,1
-5.328,114.052,0.913,272160,15,0.861639041971376,0.476328098897427,0.509229685642017,4.536,1
-13.632,126.073,0.382,338533,26,0.687634893028519,0.526532743067157,0.406965950012879,5.64221666666667,1
-9.609,137.997,0.863,280293,0,0.771933868365358,0.576332275309055,0.555799468981232,4.67155,1
-7.148,105.414,0.864,249827,34,0.823502294491126,0.440252255262279,0.493583320257051,4.16378333333333,2
-7.739,106.118,0.726,239733,4,0.811118328688473,0.443192449047778,0.452691373453102,3.99555,1
